iteration,x_90015100_BAC---1041,x_90015100_BAC-O-4312,x_90015100_BAC-O-4325,x_90015100_BAC-O-6423,x_90015100_BAC-O-6433,x_90015100_CON-S-0130,x_90015100_SLI---0770,x_90015100_SLI---1200,x_90016100_BAC---1041,x_90016100_BAC-O-4312,x_90016100_BAC-O-4325,x_90016100_BAC-O-6423,x_90016100_BAC-O-6433,x_90016100_CON-S-0130,x_90016100_SLI---0770,x_90016100_SLI---1200,x_90016200_BAC---1041,x_90016200_BAC-O-4312,x_90016200_BAC-O-4325,x_90016200_BAC-O-6423,x_90016200_BAC-O-6433,x_90016200_CON-S-0130,x_90016200_SLI---0770,x_90016200_SLI---1200,x_90016500_BAC---1041,x_90016500_BAC-O-4312,x_90016500_BAC-O-4325,x_90016500_BAC-O-6423,x_90016500_BAC-O-6433,x_90016500_CON-S-0130,x_90016500_SLI---0770,x_90016500_SLI---1200,x_90016700_BAC---1041,x_90016700_BAC-O-4312,x_90016700_BAC-O-4325,x_90016700_BAC-O-6423,x_90016700_BAC-O-6433,x_90016700_CON-S-0130,x_90016700_SLI---0770,x_90016700_SLI---1200,x_90016900_BAC---1041,x_90016900_BAC-O-4312,x_90016900_BAC-O-4325,x_90016900_BAC-O-6423,x_90016900_BAC-O-6433,x_90016900_CON-S-0130,x_90016900_SLI---0770,x_90016900_SLI---1200,x_90017100_BAC---1041,x_90017100_BAC-O-4312,x_90017100_BAC-O-4325,x_90017100_BAC-O-6423,x_90017100_BAC-O-6433,x_90017100_CON-S-0130,x_90017100_SLI---0770,x_90017100_SLI---1200,x_90018300_BAC---1041,x_90018300_BAC-O-4312,x_90018300_BAC-O-4325,x_90018300_BAC-O-6423,x_90018300_BAC-O-6433,x_90018300_CON-S-0130,x_90018300_SLI---0770,x_90018300_SLI---1200,x_90019100_BAC---1041,x_90019100_BAC-O-4312,x_90019100_BAC-O-4325,x_90019100_BAC-O-6423,x_90019100_BAC-O-6433,x_90019100_CON-S-0130,x_90019100_SLI---0770,x_90019100_SLI---1200,x_91017200_BAC---1041,x_91017200_BAC-O-4312,x_91017200_BAC-O-4325,x_91017200_BAC-O-6423,x_91017200_BAC-O-6433,x_91017200_CON-S-0130,x_91017200_SLI---0770,x_91017200_SLI---1200,x_91017300_BAC---1041,x_91017300_BAC-O-4312,x_91017300_BAC-O-4325,x_91017300_BAC-O-6423,x_91017300_BAC-O-6433,x_91017300_CON-S-0130,x_91017300_SLI---0770,x_91017300_SLI---1200,x_91017500_BAC---1041,x_91017500_BAC-O-4312,x_91017500_BAC-O-4325,x_91017500_BAC-O-6423,x_91017500_BAC-O-6433,x_91017500_CON-S-0130,x_91017500_SLI---0770,x_91017500_SLI---1200,x_91017600_BAC---1041,x_91017600_BAC-O-4312,x_91017600_BAC-O-4325,x_91017600_BAC-O-6423,x_91017600_BAC-O-6433,x_91017600_CON-S-0130,x_91017600_SLI---0770,x_91017600_SLI---1200,x_91017700_BAC---1041,x_91017700_BAC-O-4312,x_91017700_BAC-O-4325,x_91017700_BAC-O-6423,x_91017700_BAC-O-6433,x_91017700_CON-S-0130,x_91017700_SLI---0770,x_91017700_SLI---1200,x_9624708_BAC---1041,x_9624708_BAC-O-4312,x_9624708_BAC-O-4325,x_9624708_BAC-O-6423,x_9624708_BAC-O-6433,x_9624708_CON-S-0130,x_9624708_SLI---0770,x_9624708_SLI---1200
578,10.295897373128883,88.43184859059278,0.0,85.41541713474842,144.21787839192518,0.0,0.0,0.0,0.0,34.33707226824054,0.0,139.84433299164291,255.41960788206893,0.0,70.11361400588468,31.243525005539297,8.370466557377997,16.0046828722963,117.75512253010345,225.46283595153525,388.22143676335315,0.0,148.98793898825534,0.0,3.3271229221364713,0.013683336012477221,21.698849165686983,0.0696967606791652,0.0,0.0,10.113891671327945,0.0,200.9370073244472,0.07626336663279285,0.0,0.2013142539437441,301.15539584899295,112.71074517000011,0.0,70.51215985081534,70.4661972012843,39.88888462515022,113.56893780025702,107.93072113874545,200.76047090298425,143.90181065167508,199.29674159357938,30.74065044654477,0.0,56.49233817841703,230.96636838940734,91.84525519188772,73.66821095833674,256.06948950300796,124.96892778876007,58.16584819765761,24.68356199863821,0.0,0.0,0.0,0.0,0.1448296391371069,0.0,2.6316281040087506,0.0,0.0,0.0,0.0,29.304001993891056,0.0,33.20800411582869,19.302017782037105,26.5627157335391,40.35207526209848,70.49669284787305,123.81959541522949,147.32940692268798,90.14443523751646,129.70016950026627,7.504925533535452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.177746123528217,4.35300808541071,9.614616573220625,10.188640292040132,38.22341415480328,17.409001492723906,13.336065465345694,2.5736299503206346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.898539171595747,0.0,5.304796712179716,101.6618286900005,209.8107272048702,6.957389417869829,97.42012593551914,190.98339116443094,2.2892582156703716,0.0,0.0,0.0,7.1050637545142745,0.0,0.0,0.017129066566374165
579,11.499707978536588,89.55801682735384,0.0,79.70757796265718,147.68305934938172,0.0,0.0,0.0,0.0,32.59551515402683,0.0,145.08929882378385,234.49504614065572,0.0,82.05941438789289,36.839871971668494,2.3225932096202597,15.625130228068873,128.63369217764864,216.2641863641952,397.62322286994925,0.0,147.36405109888372,0.0,3.6940402164032715,0.0,21.666199134888643,0.10208582539572678,0.0,0.0,9.414703845842928,0.0,200.66612881402324,0.10574168294869216,0.0,0.20132839574429112,301.16270331217123,115.31904087738012,3.614452954774722e-11,69.59766181839309,77.61671533318828,39.909513817720445,101.34088733010793,117.19523789380732,196.01053720519116,147.5331386211481,196.91341392691365,28.543633113072747,0.0,57.47665907567364,232.65008987603483,92.0044763166641,88.40481457035206,250.88700755620408,116.9629448242793,51.43938872601848,22.66281543842627,0.0,0.0,0.0,5.618693590352012,0.1429713366536891,0.0,0.9256875638778927,0.0,0.0,0.0,0.0,20.933016199018937,0.0,32.966057975601,25.36347185044529,24.552551493315658,40.359718314522624,75.66043663414992,126.04345629649076,145.83521196792563,85.84620752713019,126.95632353003778,7.311194516378502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1290437564326399,4.3184919958031225,9.502557134694044,9.69834556528594,35.8263145184076,19.082200554504,15.970335778523419,2.7102400262422015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.780071466529645,0.0,0.0,100.08357518170412,214.17691306941333,8.551237393171116,98.5424661091826,190.92813669100593,1.99265773364497,0.0,0.0,0.0,7.571776943113765,0.0,0.0,0.020018025226755203
580,10.466293923298299,88.480013300774,0.0,86.15769808973326,142.86213483623754,0.0,0.0,0.0,0.0,33.46369027609453,0.0,139.4548945986649,254.87390912469007,0.0,72.84551051179714,31.689252763378033,7.648522204313635,15.852225478923167,117.73284288783577,223.62086733983475,391.2947972043018,0.0,150.07247408888813,0.0,3.3362868240429364,0.0,21.780548365830402,0.047971126307883596,0.0,0.0,10.02901661704902,0.0,200.631895138054,0.08983519098180004,0.0,0.19683777497656085,301.79483523278594,112.7960048429894,3.6694862260841706e-11,70.34919015113637,71.55851243422562,40.47202654892126,111.68050659893494,109.95243727598842,198.53613881301476,144.53257430837243,198.6916933006378,30.199466083223435,0.0,56.88636545042314,230.82834761866334,91.38029759108848,76.54842780080286,255.38168607493523,124.1562155055012,56.90844217989598,24.348795858277263,0.0,0.0,0.0,0.1415017225554938,0.1459858080758774,0.0,2.907086067576704,0.0,0.0,2.1084962472701725,0.0,26.68446515150353,0.0,30.67485620538629,20.589372072170207,26.382743614005122,40.481471789221665,71.47232367560818,125.50964029118765,145.0712842806038,89.22969961659972,129.4725417479734,7.146930318427335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1435260372313962,4.248127158269074,9.65247041329122,10.184988181937493,38.17299749657485,17.658174357412687,13.529851097695099,2.541935933114028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.24218340782098,0.0,4.150452735389433,99.9213517030057,212.02746690457985,7.595701918329778,97.67639440759928,191.3294587220861,2.2135946900135894,0.0,0.0,0.0,7.22520225570496,0.0,0.0,0.017102403540138467
581,1.4986243043353793,81.36626970217478,0.0,62.09020716396035,203.30108958998545,0.0,0.0,0.0,0.0,21.024138470387413,0.0,74.26228935393016,146.5494239209609,196.47722557953313,122.49221558461689,71.17398430589195,38.67300028266742,77.41079826246855,58.71231940008224,151.90885652341873,385.5993535767475,0.0,160.9340025750405,0.0,1.9206716522879963,0.0,15.99590324127999,0.2931378495922288,0.0,0.0,22.166570674685897,0.0,196.45582585687276,0.5515799263884635,0.0,0.9188658421896004,287.98916461730744,149.34114483897926,0.0,67.05919158353844,55.79971306014684,0.0,156.49876935028766,174.87395284019289,192.24777095635565,120.29679675843427,170.6059195809612,32.296419346898915,21.22997100953147,53.3953106892554,245.63443785236973,183.92379932752752,169.12857115894676,41.97419222948842,65.44863740482408,0.0,0.0,0.0,0.0,0.0,0.0001447433411389106,0.1289603475309698,0.0,30.372997235442174,0.0,0.0,0.0,0.0,10.339815379642088,0.0,62.666002773895684,16.176667487591434,0.0,44.810817259466845,55.22143050791775,115.77417163255787,131.0949588494495,0.0,172.41489835061094,81.10804523669218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7866157796028913,1.980893743587886,12.080214386982318,13.079282343349597,38.193628182964815,13.2627596759755,11.921734892219435,3.9685276582593336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.07107558292019,0.11734754558397625,26.064125489638904,109.14707853592844,220.0158998889186,105.7906442253455,38.590126624734914,111.66628111330789,0.0,0.0,0.0,0.0,10.71582782326648,0.07055185674848875,0.0,0.0016864931474003546
582,1.4986243043270866,81.3662697021849,0.0,62.09020716393288,203.30108959001518,0.0,0.0,0.0,0.0,21.0241384704804,0.0,74.26228935393465,146.54942392096018,196.47722557955242,122.49221558438029,71.17398430588038,38.67300028267587,77.41079826245192,58.71231940009869,151.90885652343403,385.5993535767206,0.0,160.93400257504567,0.0,1.9206716522868927,0.0,15.995903241279482,0.29313784959320066,0.0,0.0,22.16657067468732,0.0,196.4558258568937,0.5515799263875699,0.0,0.9188658421910982,287.7534791264467,149.34114483894038,0.29696371845974245,67.05919158354614,55.79971306011643,0.0,156.4987693502604,174.87395284018265,192.48345644725046,120.29679675842266,170.30895586250847,32.296419346931636,21.229971009542762,53.395310689170415,245.6344378523819,183.92379932754352,169.1285711589499,41.974192229529095,65.44863740492933,0.0,0.0,0.0,0.0,0.0,0.00014474334116460462,0.12896034753072538,0.0,30.37299723544227,0.0,0.0,0.0,0.0,10.339815379590068,0.0,62.66600277401373,16.17666748756194,0.0,44.81081725945847,55.221430507981275,115.77417163232778,131.0949588495977,0.0,172.41489835071178,81.10804523669995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7866157796037396,1.980893743593721,12.080214386976275,13.079282343349806,38.193628182979154,13.26275967594472,11.92173489220958,3.9685276582653817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.071075582919924,0.11734754558429347,26.064125489582366,109.1470785361576,220.0158998887679,105.79064422537067,38.5901266246435,111.66628111329442,0.0,0.0,0.0,0.0,10.715827823266347,0.0705518567480222,0.0,0.0016864931476257576
583,3.2875148972331205,88.1241979450947,0.0,114.60450979165952,117.03392275853317,0.0,0.0,0.0,0.0,69.52291276893624,0.0,77.24530175850846,192.3140345043783,60.32327986056063,87.37202635704446,48.770355025881194,35.59309191904419,44.4082501960633,42.396875298047945,201.13238010868054,396.50744138000556,19.04391103177404,152.15773929612305,7.4031220128261115,2.9606374718759114,0.0,12.25845678948437,0.4664109461410913,0.0,0.0,26.07445027232461,0.0,185.23135955143522,0.0,0.0,0.0,368.97136811244934,157.52369144974637,-5.386076346843301e-12,20.31085638649374,65.80585352312198,0.0,179.67647842870895,133.08037528141048,138.50311169632616,118.12500449984067,210.40764553537974,55.283136561027995,26.853146935382348,33.064869952985916,240.33945055915265,125.1111416106087,174.50258114096673,156.99512216656598,67.35841552047873,26.170123013112132,0.0,0.0,0.0,0.0,0.0,0.23188698038016403,53.981776149417556,0.0,0.0,0.12980657346960653,0.023266755947451243,0.0,0.0,0.0,0.0,58.49720994184929,54.40760794974275,42.565806037012344,88.71254164826244,156.05249592656853,94.56796090718947,0.0,86.22496839317256,27.781420512883372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6206443407188847,0.0,4.8901851259263305,15.24903512921056,53.649505803556906,16.06442707480261,4.9751915101345965,3.3781037122721456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4820879678711417,1.8788866720917017,0.0,63.681375321800296,248.3569751313017,98.97673938191205,138.4979138864619,166.03584372217273,0.0,0.0,0.0,0.0,10.763005159140402,0.0,0.0,0.0
584,1.4608669945917108,112.27668654070317,0.0,109.46424440608608,78.86544669823556,0.0,0.0,0.0,0.0,45.44835515593169,0.0,99.46225173424281,244.1848327641456,97.90645539562112,101.62143014103505,0.0,7.867695842015993,46.341033799391795,35.123438782096066,210.36325473021162,256.2907810905854,118.04517518051045,227.4805716259141,46.43654080173126,2.5054485879854123,0.3136744832217132,13.154467419561863,0.3091451397888877,0.0,0.0,24.959550528192853,0.0,200.53752763005767,0.0,0.0,0.0,283.1958852692595,144.73426460720924,-5.6626922227800664e-11,69.57844835235547,61.67321348676259,0.0,193.08381264327303,141.36739777326028,308.8970736441971,0.0,160.43400096550818,0.0,46.24121436463662,29.227651678484644,231.74117827608674,86.44913697297606,158.19176820850527,153.3380434601519,90.21729955720825,54.727751820876605,0.0,0.0,0.0,0.0,0.00029507654147977786,0.011617012473743927,0.0,30.425629397359785,0.0,0.0,0.0,0.0,63.561442346514966,0.0,0.0,13.708551080645286,35.294636755757736,38.40443356249351,27.657989735543218,161.10333024581516,79.86240518099623,47.26387839909855,150.25582689128666,61.153700360587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.593542053649078,6.92476840304177,17.339211520629327,30.968574089204207,18.62608748431105,12.995609219305019,4.1287021546789555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.210639346160225,2.6237400653165923,61.71093091264346,59.959791070749255,280.1130154227312,47.556727156791496,59.011234151828255,133.37783255161708,0.0,0.0,0.0,0.0,10.763005159140402,0.0,0.0,0.0
585,1.4682516352473172,112.26319594902907,0.0,109.39099146040734,78.6106532889662,0.5788273028672619,0.0,0.0,0.0,45.44738461316393,0.0,99.55959314088864,244.41147548365115,97.32536774835586,101.6396232260249,0.0,7.8600938924705614,46.334763477328416,35.14026165691075,210.36787146369878,256.22380802390586,118.04183625346232,227.55020866783897,46.44344042309767,2.5092269722304374,0.3133383888036695,13.150938158743042,0.308426209110767,0.0,0.0,24.95997095746277,0.0,200.53564668429962,0.0,0.0,0.0,283.1878682154286,144.75840956666195,-5.648378304830375e-11,69.57538510054708,61.67655907782985,0.0,193.06442638085352,141.36423242786196,308.9876175405504,0.0,160.35111117510235,0.0,46.24151114677776,29.247168162056845,231.74507591548942,86.42100316470675,158.22338711987942,153.31723497700418,90.21303197584622,54.712249871455995,0.0,0.0,0.0,0.0,0.0002950734390877907,0.011565950794251567,0.0,30.4256523486253,0.0,0.0,0.0,0.0,63.54383097241718,0.0,0.0,13.721017558939222,35.262041877028764,38.39478312304271,27.674469730112982,161.14727061874441,79.7929761200047,47.33739211350077,150.2552866584783,61.163261886890055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.595167317706927,6.922526224518324,17.337148388865494,30.96162906136294,18.644477422777562,12.997229632022798,4.126223577559203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.238658790241246,2.6327888974976363,61.6987507333189,59.92111006547895,280.18817794889935,47.46739688214506,59.008958413001025,133.36986681963924,0.0,0.0,0.0,0.0,10.763005159140402,0.0,0.0,0.0
586,0.0,91.20977597842142,0.0,114.40951616962627,116.39001323168024,0.0,0.0,0.0,0.0,45.307517780735026,0.0,78.83544484285372,289.87762580618426,0.0,67.30273433855508,50.60453365254773,21.305380268233154,50.086006141264235,93.49484910800261,175.96035102674566,353.6091420907275,138.2650340555618,94.83570145996015,0.0,3.990095671088933,0.0,22.07938560211853,0.04929429576218998,0.0,0.0,8.217129441309734,0.0,167.18094642936822,0.0,0.0,0.0,362.1981777117668,125.04998626861664,0.0,59.981648686420414,93.20560105193931,0.0,141.58906377034222,169.04196649585904,157.34870112540685,0.0,282.9883611071268,25.477368963068237,18.51108795663089,46.276570154558755,225.2986780188813,114.90219810996115,104.39163042055038,244.60131751202925,135.49459845952498,12.79543149323653,15.714364413097554,0.0,0.0,0.0,0.0,0.0030660825220945173,0.0,12.77309215815107,0.0,0.0,0.15653643143301357,0.0,9.121901816848263,0.0,0.0,52.09666336298944,21.186663036196943,41.679142445748724,73.57676543654132,94.54426864359337,102.77181591322164,106.49086399807253,170.42604287013177,37.71953944171518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6867412207560291,4.983426340862937,11.771671141791558,14.815625478748808,32.98002687259234,13.164393595448862,12.594639063246149,1.8728198792819153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.69479126571645,0.0,1.7154588815897136,123.3773878669079,256.1468793700179,0.0,55.241765819538486,160.26213491282255,0.0,0.0,0.0,0.0,10.757484009699887,0.0,0.0,0.003908229379238182
587,0.0,85.33115284985126,0.0,82.0317553636201,171.2242957519308,0.0,0.0,0.0,0.0,48.77522496762526,62.16398767230501,67.33803281625366,182.97040149375096,83.55025900776768,6.302445911303392,70.3090666877682,42.25617745122269,47.61070829639987,59.45761230373294,211.10821746001704,329.29530350680614,121.5623456870023,101.25408124000757,0.0,6.180824658548635,0.0,23.471830121159673,0.939987554334339,0.0,0.0,0.0,0.0,192.31299927687368,0.0,0.973334084803042,0.0,344.98805507797846,149.6218961901628,0.0,31.9636260031937,45.69211573907113,0.0,163.4075344677178,131.0261847404793,157.2669881855206,0.0,307.64567064855856,80.35607793273577,29.47878060534631,49.14296659129673,174.17797809086633,161.52447793054523,125.87840853840106,155.54651150305384,127.22119087942397,30.154915397731184,9.15723947983341,0.0,0.0,0.0,0.0,0.0532023820193963,35.81024486843935,0.0,0.0,0.0,0.15016410011530198,0.0,78.60295906901142,0.0,0.0,2.9194573960726764,0.0,42.791013621402165,75.72478810754767,81.26499051886618,121.04056655259804,115.56699636004728,175.54515249670334,50.582188865169634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9030403667179221,5.612945513906114,7.591300939248254,17.37023508100643,46.506825550722525,1.6580982342539206,6.548287056762087,1.273102769699915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.891488135987615,0.0,2.762540784620437,133.3684971505406,226.7611291347789,0.0,66.71315489486824,146.0020794560431,0.0,0.0,0.0,0.0,10.743891731163789,0.0,0.0,0.013529729916033763
588,0.0,85.51614060258059,0.0,82.03561795377549,170.8521064398004,0.0,0.0,0.0,0.0,48.77389049442466,61.99307225164672,67.24079615883616,183.45983161919852,83.38250998612669,6.330689335831811,70.27710349051505,42.33793735388841,47.480071833732644,59.51786221884098,211.19566620810104,329.38213466117355,121.20368150675417,101.34654292687705,0.0,6.1800541278597825,0.0,23.475440924090314,0.9372940498428138,0.0,0.0,0.0,0.0,192.30567386256368,0.0,0.9751391996054638,0.0,344.97655429436094,149.64967639991863,-1.4982621437474587e-10,31.96580861861863,45.65607495090692,0.0,163.37437322726538,131.0191615592524,157.4313067107201,0.0,307.57630360129133,80.35715496097492,29.403846584443247,49.0790713567573,174.320603951909,161.53446366014438,125.84269382607879,155.53522810974565,127.27219488777538,30.186511970593745,9.20281109813202,0.0,0.0,0.0,0.0,0.05274969988032025,35.719463777553386,0.0,0.0,0.0,0.15009175537375183,0.0,78.28923377190188,0.4997316941185163,0.0,2.9170023726058387,0.0,42.79956127590646,75.8205654098851,81.21174264715584,121.01295401448412,115.55987672536398,175.4022706838935,50.63306006677673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000030427768088,5.610718602567168,7.594501660944753,17.366766238392913,46.522097588983854,1.6758956678019714,6.53429224203574,1.268949100625962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.89273570827251,0.0,2.6596095721131117,133.43089973088286,226.7657068449034,0.0,66.85785201656854,145.9543985127908,0.0,0.0,0.0,0.0,10.743974228916352,0.0,0.0,0.013471332630465441
589,0.0,67.28128913865787,0.0,129.2530627994352,144.07577415337056,0.0,0.0,0.0,0.0,24.320705781886648,105.35521737040303,37.13156626192004,225.85979021397483,0.0,111.73066030072421,40.361459335034006,9.691672722119298,43.826212799287696,106.18026643136973,125.1516728455722,383.1119504701058,147.39096830534302,153.28539219040218,0.0,6.989964254262776,0.0,21.228569743681838,0.14329054543229533,0.0,0.0,3.488849217689915,0.0,188.22022732390434,0.0,0.7330575630233896,1.4007160648323633,344.18980807419325,112.35253743456776,0.0,52.78232471266549,83.75743961191763,39.76524218407171,118.0775303573881,203.2987289564905,136.54214009599932,0.0,206.74986880720692,27.660510433146698,5.425429812679516,57.509041316212986,130.30891876250388,156.79640174549363,152.87544965276768,249.34989287743466,101.5082510472034,44.47439032143562,27.083615765016024,0.0,0.0,0.0,4.301880129614368e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.769937122162261,-2.1863602660687092e-09,0.0,50.3699536561697,0.0,35.82489920120902,60.223854342354166,131.81004622027888,226.36977480543604,2.662530519988673,130.70240708677278,28.667962393842775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01680483518260903,2.66167263444606,7.184543710565976,19.678996236069306,28.291021931443353,8.490743840017185,23.770587085037594,4.766800922961602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.17144529801615,9.998481754475037,20.334184237947582,81.60033783092031,131.09080711966064,107.2426992801053,96.04807861384474,164.71531009711995,0.0,0.0,0.0,0.0,10.733853482990247,0.0,0.0,0.020635456151243684
590,0.0,101.93264443482107,0.0,36.73236523506914,159.0633642716403,0.0,0.0,28.046078718374826,0.0,38.83241269959775,37.243071594385356,82.72828730041674,245.16601509138988,0.0,115.92412415752243,25.208279033021164,41.317883428787894,25.73977784507091,18.689443854507978,271.4560625023458,253.51515635033886,80.98580160712054,252.85835941783935,0.0,3.075727695334817,0.8652484734527353,20.87988958542337,0.36607409221698817,0.0,0.0,9.36570745918994,0.0,186.51813385711978,0.0,0.0,2.097121540433662,288.41931147005863,170.90432637442225,-7.240801372411759e-11,67.89196348223457,46.33107329863599,38.48513829469466,203.91173752018167,48.3338990651609,308.7831072711583,42.67898889945446,116.34773754532868,46.44015090256282,37.37103151538651,28.3426843307603,201.42948244781303,203.886955779919,61.926960943370304,215.21983851898497,87.74130242159208,25.427255026645327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.43105940096724,8.953128896687756,0.0,0.27728851280796035,0.0,68.346456972432,0.0,0.0,0.0,0.0,36.3218478889316,81.00365178642326,103.15695950947844,168.24267296186707,54.02082636900768,207.13928941830116,10.522672259545107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021367611771122685,9.439907173173097,5.191569061477576,16.671186200334724,19.498481153154234,9.210299393990587,26.704415751360287,4.213842856473934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.86645443133056,0.0,0.0,121.53300240750075,210.97800275319983,54.42845655156738,10.914396968652841,175.6186519400525,0.0,0.0,0.0,0.0,10.763005159140402,0.0,0.0,0.0
591,0.0,108.34149228825686,0.0,59.06512409552567,156.19103538239483,0.0,0.0,0.0,0.0,19.368142889098927,49.78294734783396,85.4939273350413,249.56171174657692,0.0,94.90812559097665,46.79526149554573,12.125216669894629,21.474550992212734,50.23739955987142,288.60088476961073,266.205362627449,149.6270520877894,169.2002327800614,0.0,5.681441876450686,0.0,24.422352394652588,0.0,0.0,0.0,0.9810672360094941,0.0,176.3473930743065,0.0,0.940787451808372,1.0506466220204453,315.43104931046463,148.5143440920891,-4.299890520858947e-11,70.3617571094529,80.52264506459007,31.010394193466883,174.86337337981928,49.631667217437275,284.3884439776445,0.0,195.8518708239999,36.4969214485547,32.419102874575586,52.5658790613533,184.96586610782919,160.50347724530337,86.15995305957878,208.7660243970272,93.72283834492956,35.84126353915529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.43105940096724,18.969470858357983,0.0,0.2990450207572544,0.0,36.58579534910028,0.09909547156182011,19.869922411453505,0.0,15.966847087577845,39.60727459264285,78.39997802487687,120.32492985525003,167.9100155588433,36.80177048201149,167.03802920282808,4.725129594910092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.214406673791332,5.406415220701296,17.510743485748254,25.628573632811165,11.902111795354026,26.156048750071204,1.1273761378428924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.29049408024775,0.0,0.0,101.21719093866905,200.74710361926373,71.74408505350749,59.31379372045383,187.93411111151764,0.0,0.0,0.0,3.236220528710352,6.4480444541932656,0.0,0.0,0.0
592,0.0,80.90084664719251,0.0,91.3609287928234,167.5756879309668,0.0,0.0,0.0,0.0,70.88030472770552,0.0,82.27565133649927,222.72601275930836,0.0,85.85684670056087,48.551390843730886,69.46298043776197,59.91786178778481,88.68127216316364,173.61307761208556,312.1116584307059,0.0,142.5747818572933,3.536609779406053,1.919881269744016,0.0,20.649319428134902,0.31946529719078764,0.0,0.0,14.306182133892028,0.0,187.87109441695176,0.0,0.8103376079733596,0.0,289.1366511087677,199.71433507184062,-1.1850739940466678e-10,54.13017751830648,17.923172336555155,6.668718078104442,142.69101308587184,160.3517361396004,246.4829113224089,73.37229752294715,217.35588139753682,48.661026955732034,39.946649730318285,13.59252363702561,229.7752966403025,141.41299355022602,103.00687629942063,236.87591393286442,129.5541253758658,13.158197371011081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.43105940096724,0.0,0.0,0.11439751427500111,0.0,53.380758517788436,0.14692552653502441,0.0,20.741097922771917,0.0,25.602809519695022,74.51526992226866,93.91761844667289,90.11308500358469,92.02612597755254,190.68893368434374,87.88759771738114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4926833971956786,11.765640176371067,13.185273705297664,31.240087895981464,4.228206299518051,15.00677451518766,4.557426787887196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2258627892417,15.26143565154316,0.6891789060222622,125.31079801821868,274.64973607082675,21.0917275808509,31.796181083478114,102.12668118091364,0.0,0.0,0.0,4.798227930426287,4.3653679185720184,0.0,0.0,0.0
